dataset,n_sample,noise_level,clf_type,acc_train,std_train,acc_valid,std_valid,acc_diff,C,gamma
moons,10,0.2,svm,1.0,0.0,0.8,0.4,0.2,10.0,250.0
moons,10,0.2,svm,1.0,0.0,0.8,0.4,0.2,10.0,500.0
moons,10,0.2,svm,1.0,0.0,0.8,0.4,0.2,10.0,1000.0
moons,50,0.2,log_reg,0.62,0.021,0.62,0.189,0.0,0.001,0.0
moons,50,0.2,log_reg,0.62,0.025,0.62,0.227,0.0,0.01,0.0
moons,50,0.2,log_reg,0.824,0.025,0.78,0.14,0.044,0.1,0.0
moons,50,0.2,log_reg,0.884,0.017,0.86,0.128,0.024,1.0,0.0
moons,50,0.2,log_reg,0.869,0.021,0.88,0.133,-0.011,10.0,0.0
moons,50,0.2,log_reg,0.867,0.024,0.86,0.156,0.007,100.0,0.0
moons,50,0.2,log_reg,0.873,0.02,0.84,0.196,0.033,1000.0,0.0
moons,50,0.2,svm,0.62,0.027,0.62,0.244,0.0,0.1,0.0001
moons,50,0.2,svm,0.62,0.031,0.62,0.275,0.0,0.1,0.001
moons,50,0.2,svm,0.62,0.025,0.62,0.227,0.0,0.1,0.01
moons,50,0.2,svm,0.62,0.027,0.62,0.244,0.0,0.1,0.1
moons,50,0.2,svm,0.693,0.043,0.64,0.174,0.053,0.1,1.0
moons,50,0.2,svm,0.669,0.057,0.62,0.227,0.049,0.1,2.0
moons,50,0.2,svm,0.62,0.021,0.62,0.189,0.0,0.1,5.0
moons,50,0.2,svm,0.62,0.023,0.62,0.209,0.0,0.1,10.0
moons,50,0.2,svm,0.62,0.012,0.62,0.108,0.0,0.1,25.0
moons,50,0.2,svm,0.62,0.027,0.62,0.244,0.0,0.1,50.0
moons,50,0.2,svm,0.62,0.025,0.62,0.227,0.0,0.1,100.0
moons,50,0.2,svm,0.62,0.016,0.62,0.14,0.0,0.1,250.0
moons,50,0.2,svm,0.62,0.027,0.62,0.244,0.0,0.1,500.0
moons,50,0.2,svm,0.62,0.021,0.62,0.189,0.0,0.1,1000.0
moons,50,0.2,svm,0.62,0.018,0.62,0.166,0.0,1.0,0.0001
moons,50,0.2,svm,0.62,0.025,0.62,0.227,0.0,1.0,0.001
moons,50,0.2,svm,0.62,0.027,0.62,0.244,0.0,1.0,0.01
moons,50,0.2,svm,0.882,0.02,0.86,0.18,0.022,1.0,0.1
moons,50,0.2,svm,0.947,0.025,0.94,0.092,0.007,1.0,1.0
moons,50,0.2,svm,0.978,0.01,0.96,0.08,0.018,1.0,2.0
moons,50,0.2,svm,0.98,0.007,0.98,0.06,0.0,1.0,5.0
moons,50,0.2,svm,0.98,0.007,0.98,0.06,0.0,1.0,10.0
moons,50,0.2,svm,1.0,0.0,0.96,0.08,0.04,1.0,25.0
moons,50,0.2,svm,1.0,0.0,0.8,0.179,0.2,1.0,50.0
moons,50,0.2,svm,1.0,0.0,0.68,0.24,0.32,1.0,100.0
moons,50,0.2,svm,1.0,0.0,0.62,0.227,0.38,1.0,250.0
moons,50,0.2,svm,1.0,0.0,0.62,0.209,0.38,1.0,500.0
moons,50,0.2,svm,1.0,0.0,0.62,0.209,0.38,1.0,1000.0
moons,50,0.2,svm,0.62,0.016,0.62,0.14,0.0,10.0,0.0001
moons,50,0.2,svm,0.62,0.012,0.62,0.108,0.0,10.0,0.001
moons,50,0.2,svm,0.884,0.017,0.86,0.128,0.024,10.0,0.01
moons,50,0.2,svm,0.893,0.022,0.86,0.201,0.033,10.0,0.1
moons,50,0.2,svm,0.98,0.007,0.94,0.092,0.04,10.0,1.0
moons,50,0.2,svm,0.982,0.009,0.96,0.08,0.022,10.0,2.0
moons,50,0.2,svm,1.0,0.0,0.96,0.08,0.04,10.0,5.0
moons,50,0.2,svm,1.0,0.0,0.96,0.08,0.04,10.0,10.0
moons,50,0.2,svm,1.0,0.0,0.96,0.08,0.04,10.0,25.0
moons,50,0.2,svm,1.0,0.0,0.82,0.189,0.18,10.0,50.0
moons,50,0.2,svm,1.0,0.0,0.76,0.08,0.24,10.0,100.0
moons,50,0.2,svm,1.0,0.0,0.62,0.244,0.38,10.0,250.0
moons,50,0.2,svm,1.0,0.0,0.62,0.166,0.38,10.0,500.0
moons,50,0.2,svm,1.0,0.0,0.62,0.189,0.38,10.0,1000.0
moons,100,0.2,log_reg,0.56,0.017,0.56,0.156,0.0,0.001,0.0
moons,100,0.2,log_reg,0.716,0.076,0.69,0.23,0.026,0.01,0.0
moons,100,0.2,log_reg,0.809,0.021,0.81,0.137,-0.001,0.1,0.0
moons,100,0.2,log_reg,0.817,0.012,0.82,0.098,-0.003,1.0,0.0
moons,100,0.2,log_reg,0.848,0.012,0.83,0.1,0.018,10.0,0.0
moons,100,0.2,log_reg,0.847,0.008,0.83,0.1,0.017,100.0,0.0
moons,100,0.2,log_reg,0.851,0.014,0.82,0.133,0.031,1000.0,0.0
moons,100,0.2,svm,0.56,0.015,0.56,0.136,0.0,0.1,0.0001
moons,100,0.2,svm,0.56,0.011,0.56,0.102,0.0,0.1,0.001
moons,100,0.2,svm,0.56,0.014,0.56,0.128,0.0,0.1,0.01
moons,100,0.2,svm,0.782,0.075,0.74,0.196,0.042,0.1,0.1
moons,100,0.2,svm,0.881,0.009,0.87,0.078,0.011,0.1,1.0
moons,100,0.2,svm,0.937,0.005,0.92,0.06,0.017,0.1,2.0
moons,100,0.2,svm,0.936,0.023,0.88,0.098,0.056,0.1,5.0
moons,100,0.2,svm,0.677,0.076,0.59,0.151,0.087,0.1,10.0
moons,100,0.2,svm,0.56,0.017,0.56,0.15,0.0,0.1,25.0
moons,100,0.2,svm,0.56,0.013,0.56,0.12,0.0,0.1,50.0
moons,100,0.2,svm,0.56,0.016,0.56,0.143,0.0,0.1,100.0
moons,100,0.2,svm,0.56,0.023,0.56,0.206,0.0,0.1,250.0
moons,100,0.2,svm,0.56,0.013,0.56,0.12,0.0,0.1,500.0
moons,100,0.2,svm,0.56,0.015,0.56,0.136,0.0,0.1,1000.0
moons,100,0.2,svm,0.56,0.011,0.56,0.102,0.0,1.0,0.0001
moons,100,0.2,svm,0.56,0.01,0.56,0.092,0.0,1.0,0.001
moons,100,0.2,svm,0.789,0.019,0.79,0.17,-0.001,1.0,0.01
moons,100,0.2,svm,0.822,0.02,0.81,0.114,0.012,1.0,0.1
moons,100,0.2,svm,0.961,0.007,0.96,0.066,0.001,1.0,1.0
moons,100,0.2,svm,0.97,0.005,0.97,0.046,0.0,1.0,2.0
moons,100,0.2,svm,0.98,0.004,0.98,0.04,0.0,1.0,5.0
moons,100,0.2,svm,0.984,0.007,0.97,0.046,0.014,1.0,10.0
moons,100,0.2,svm,0.999,0.003,0.97,0.046,0.029,1.0,25.0
moons,100,0.2,svm,1.0,0.0,0.97,0.064,0.03,1.0,50.0
moons,100,0.2,svm,1.0,0.0,0.86,0.174,0.14,1.0,100.0
moons,100,0.2,svm,1.0,0.0,0.74,0.128,0.26,1.0,250.0
moons,100,0.2,svm,1.0,0.0,0.62,0.087,0.38,1.0,500.0
moons,100,0.2,svm,1.0,0.0,0.6,0.19,0.4,1.0,1000.0
moons,100,0.2,svm,0.56,0.016,0.56,0.143,0.0,10.0,0.0001
moons,100,0.2,svm,0.794,0.011,0.76,0.049,0.034,10.0,0.001
moons,100,0.2,svm,0.82,0.018,0.81,0.122,0.01,10.0,0.01
moons,100,0.2,svm,0.87,0.012,0.83,0.1,0.04,10.0,0.1
moons,100,0.2,svm,0.98,0.007,0.98,0.06,0.0,10.0,1.0
moons,100,0.2,svm,0.981,0.007,0.95,0.081,0.031,10.0,2.0
moons,100,0.2,svm,0.997,0.005,0.96,0.049,0.037,10.0,5.0
moons,100,0.2,svm,1.0,0.0,0.99,0.03,0.01,10.0,10.0
moons,100,0.2,svm,1.0,0.0,0.98,0.04,0.02,10.0,25.0
moons,100,0.2,svm,1.0,0.0,0.98,0.06,0.02,10.0,50.0
moons,100,0.2,svm,1.0,0.0,0.89,0.094,0.11,10.0,100.0
moons,100,0.2,svm,1.0,0.0,0.72,0.16,0.28,10.0,250.0
moons,100,0.2,svm,1.0,0.0,0.69,0.104,0.31,10.0,500.0
moons,100,0.2,svm,1.0,0.0,0.62,0.14,0.38,10.0,1000.0
moons,1000,0.2,log_reg,0.811,0.006,0.806,0.03,0.005,0.001,0.0
moons,1000,0.2,log_reg,0.839,0.004,0.84,0.033,-0.001,0.01,0.0
moons,1000,0.2,log_reg,0.869,0.002,0.868,0.024,0.001,0.1,0.0
moons,1000,0.2,log_reg,0.876,0.005,0.874,0.04,0.002,1.0,0.0
moons,1000,0.2,log_reg,0.877,0.004,0.876,0.036,0.001,10.0,0.0
moons,1000,0.2,log_reg,0.877,0.004,0.875,0.033,0.002,100.0,0.0
moons,1000,0.2,log_reg,0.876,0.003,0.876,0.029,0.0,1000.0,0.0
moons,1000,0.2,svm,0.505,0.003,0.457,0.027,0.048,0.1,0.0001
moons,1000,0.2,svm,0.534,0.091,0.498,0.104,0.036,0.1,0.001
moons,1000,0.2,svm,0.819,0.004,0.819,0.036,0.0,0.1,0.01
moons,1000,0.2,svm,0.861,0.003,0.86,0.027,0.001,0.1,0.1
moons,1000,0.2,svm,0.955,0.002,0.954,0.022,0.001,0.1,1.0
moons,1000,0.2,svm,0.976,0.002,0.976,0.019,0.0,0.1,2.0
moons,1000,0.2,svm,0.98,0.002,0.978,0.017,0.002,0.1,5.0
moons,1000,0.2,svm,0.98,0.002,0.979,0.014,0.001,0.1,10.0
moons,1000,0.2,svm,0.98,0.002,0.977,0.018,0.003,0.1,25.0
moons,1000,0.2,svm,0.981,0.002,0.974,0.019,0.007,0.1,50.0
moons,1000,0.2,svm,0.983,0.003,0.96,0.021,0.023,0.1,100.0
moons,1000,0.2,svm,0.683,0.069,0.563,0.071,0.12,0.1,250.0
moons,1000,0.2,svm,0.505,0.002,0.469,0.017,0.036,0.1,500.0
moons,1000,0.2,svm,0.555,0.147,0.48,0.093,0.075,0.1,1000.0
moons,1000,0.2,svm,0.567,0.124,0.515,0.128,0.052,1.0,0.0001
moons,1000,0.2,svm,0.82,0.003,0.82,0.026,0.0,1.0,0.001
moons,1000,0.2,svm,0.862,0.003,0.861,0.025,0.001,1.0,0.01
moons,1000,0.2,svm,0.888,0.004,0.886,0.044,0.002,1.0,0.1
moons,1000,0.2,svm,0.979,0.001,0.977,0.013,0.002,1.0,1.0
moons,1000,0.2,svm,0.981,0.001,0.98,0.01,0.001,1.0,2.0
moons,1000,0.2,svm,0.981,0.002,0.979,0.009,0.002,1.0,5.0
moons,1000,0.2,svm,0.981,0.002,0.976,0.016,0.005,1.0,10.0
moons,1000,0.2,svm,0.982,0.001,0.978,0.02,0.004,1.0,25.0
moons,1000,0.2,svm,0.983,0.002,0.973,0.021,0.01,1.0,50.0
moons,1000,0.2,svm,0.986,0.002,0.971,0.018,0.015,1.0,100.0
moons,1000,0.2,svm,0.99,0.002,0.959,0.018,0.031,1.0,250.0
moons,1000,0.2,svm,0.997,0.001,0.942,0.02,0.055,1.0,500.0
moons,1000,0.2,svm,0.999,0.0,0.901,0.031,0.098,1.0,1000.0
moons,1000,0.2,svm,0.821,0.005,0.818,0.044,0.003,10.0,0.0001
moons,1000,0.2,svm,0.862,0.003,0.863,0.036,-0.001,10.0,0.001
moons,1000,0.2,svm,0.87,0.002,0.868,0.016,0.002,10.0,0.01
moons,1000,0.2,svm,0.939,0.003,0.939,0.018,0.0,10.0,0.1
moons,1000,0.2,svm,0.981,0.002,0.979,0.012,0.002,10.0,1.0
moons,1000,0.2,svm,0.98,0.001,0.978,0.01,0.002,10.0,2.0
moons,1000,0.2,svm,0.981,0.002,0.978,0.014,0.003,10.0,5.0
moons,1000,0.2,svm,0.982,0.001,0.977,0.013,0.005,10.0,10.0
moons,1000,0.2,svm,0.985,0.002,0.979,0.014,0.006,10.0,25.0
moons,1000,0.2,svm,0.988,0.002,0.967,0.015,0.021,10.0,50.0
moons,1000,0.2,svm,0.992,0.001,0.962,0.017,0.03,10.0,100.0
moons,1000,0.2,svm,0.998,0.001,0.956,0.021,0.042,10.0,250.0
moons,1000,0.2,svm,0.999,0.0,0.935,0.025,0.064,10.0,500.0
moons,1000,0.2,svm,0.999,0.0,0.905,0.04,0.094,10.0,1000.0
moons,10000,0.2,log_reg,0.828,0.001,0.828,0.01,0.0,0.001,0.0
moons,10000,0.2,log_reg,0.865,0.001,0.865,0.01,0.0,0.01,0.0
moons,10000,0.2,log_reg,0.873,0.001,0.873,0.011,0.0,0.1,0.0
moons,10000,0.2,log_reg,0.872,0.001,0.872,0.009,0.0,1.0,0.0
moons,10000,0.2,log_reg,0.872,0.002,0.872,0.014,0.0,10.0,0.0
moons,10000,0.2,log_reg,0.872,0.001,0.872,0.012,0.0,100.0,0.0
moons,10000,0.2,log_reg,0.872,0.001,0.871,0.007,0.001,1000.0,0.0
moons,10000,0.2,svm,0.501,0.001,0.491,0.006,0.01,0.1,0.0001
moons,10000,0.2,svm,0.808,0.001,0.808,0.011,0.0,0.1,0.001
moons,10000,0.2,svm,0.858,0.001,0.858,0.011,0.0,0.1,0.01
moons,10000,0.2,svm,0.884,0.001,0.884,0.009,0.0,0.1,0.1
moons,10000,0.2,svm,0.969,0.001,0.969,0.004,0.0,0.1,1.0
moons,10000,0.2,svm,0.97,0.001,0.97,0.006,0.0,0.1,2.0
moons,10000,0.2,svm,0.97,0.0,0.97,0.005,0.0,0.1,5.0
moons,10000,0.2,svm,0.971,0.001,0.97,0.005,0.001,0.1,10.0
moons,10000,0.2,svm,0.971,0.0,0.97,0.004,0.001,0.1,25.0
moons,10000,0.2,svm,0.972,0.001,0.97,0.004,0.002,0.1,50.0
moons,10000,0.2,svm,0.973,0.001,0.971,0.006,0.002,0.1,100.0
moons,10000,0.2,svm,0.973,0.001,0.97,0.004,0.003,0.1,250.0
moons,10000,0.2,svm,0.975,0.001,0.969,0.004,0.006,0.1,500.0
moons,10000,0.2,svm,0.979,0.0,0.962,0.007,0.017,0.1,1000.0
moons,10000,0.2,svm,0.808,0.001,0.808,0.01,0.0,1.0,0.0001
moons,10000,0.2,svm,0.858,0.001,0.859,0.01,-0.001,1.0,0.001
moons,10000,0.2,svm,0.871,0.001,0.871,0.007,0.0,1.0,0.01
moons,10000,0.2,svm,0.927,0.0,0.928,0.005,-0.001,1.0,0.1
moons,10000,0.2,svm,0.971,0.0,0.971,0.004,0.0,1.0,1.0
moons,10000,0.2,svm,0.971,0.001,0.971,0.006,0.0,1.0,2.0
moons,10000,0.2,svm,0.971,0.001,0.971,0.004,0.0,1.0,5.0
moons,10000,0.2,svm,0.971,0.0,0.97,0.003,0.001,1.0,10.0
moons,10000,0.2,svm,0.972,0.001,0.97,0.004,0.002,1.0,25.0
moons,10000,0.2,svm,0.973,0.001,0.971,0.007,0.002,1.0,50.0
moons,10000,0.2,svm,0.973,0.001,0.97,0.006,0.003,1.0,100.0
moons,10000,0.2,svm,0.975,0.001,0.97,0.005,0.005,1.0,250.0
moons,10000,0.2,svm,0.978,0.001,0.968,0.004,0.01,1.0,500.0
moons,10000,0.2,svm,0.982,0.001,0.965,0.006,0.017,1.0,1000.0
moons,10000,0.2,svm,0.858,0.001,0.858,0.014,0.0,10.0,0.0001
moons,10000,0.2,svm,0.871,0.001,0.87,0.01,0.001,10.0,0.001
moons,10000,0.2,svm,0.874,0.001,0.874,0.008,0.0,10.0,0.01
moons,10000,0.2,svm,0.962,0.001,0.962,0.009,0.0,10.0,0.1
moons,10000,0.2,svm,0.972,0.001,0.972,0.004,0.0,10.0,1.0
moons,10000,0.2,svm,0.971,0.001,0.97,0.005,0.001,10.0,2.0
moons,10000,0.2,svm,0.971,0.001,0.971,0.008,0.0,10.0,5.0
moons,10000,0.2,svm,0.972,0.001,0.97,0.006,0.002,10.0,10.0
moons,10000,0.2,svm,0.972,0.001,0.97,0.004,0.002,10.0,25.0
moons,10000,0.2,svm,0.973,0.001,0.969,0.005,0.004,10.0,50.0
moons,10000,0.2,svm,0.975,0.001,0.97,0.005,0.005,10.0,100.0
moons,10000,0.2,svm,0.98,0.001,0.966,0.006,0.014,10.0,250.0
moons,10000,0.2,svm,0.985,0.0,0.962,0.005,0.023,10.0,500.0
moons,10000,0.2,svm,0.991,0.0,0.955,0.007,0.036,10.0,1000.0
moons,10,0.3,log_reg,0.7,0.051,0.7,0.458,0.0,0.001,0.0
moons,10,0.3,log_reg,0.7,0.051,0.7,0.458,0.0,0.01,0.0
moons,10,0.3,log_reg,0.7,0.051,0.7,0.458,0.0,0.1,0.0
moons,10,0.3,log_reg,0.8,0.044,0.7,0.458,0.1,1.0,0.0
moons,10,0.3,log_reg,0.733,0.089,0.6,0.49,0.133,10.0,0.0
moons,10,0.3,log_reg,0.744,0.1,0.6,0.49,0.144,100.0,0.0
moons,10,0.3,log_reg,0.744,0.1,0.6,0.49,0.144,1000.0,0.0
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,0.1,0.0001
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,0.1,0.001
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,0.1,0.01
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,0.1,0.1
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,0.1,1.0
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,0.1,2.0
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,0.1,5.0
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,0.1,10.0
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,0.1,25.0
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,0.1,50.0
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,0.1,100.0
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,0.1,250.0
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,0.1,500.0
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,0.1,1000.0
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,1.0,0.0001
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,1.0,0.001
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,1.0,0.01
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,1.0,0.1
moons,10,0.3,svm,0.811,0.051,0.6,0.49,0.211,1.0,1.0
moons,10,0.3,svm,0.978,0.044,0.7,0.458,0.278,1.0,2.0
moons,10,0.3,svm,1.0,0.0,0.9,0.3,0.1,1.0,5.0
moons,10,0.3,svm,1.0,0.0,0.7,0.458,0.3,1.0,10.0
moons,10,0.3,svm,1.0,0.0,0.7,0.458,0.3,1.0,25.0
moons,10,0.3,svm,1.0,0.0,0.7,0.458,0.3,1.0,50.0
moons,10,0.3,svm,1.0,0.0,0.7,0.458,0.3,1.0,100.0
moons,10,0.3,svm,1.0,0.0,0.7,0.458,0.3,1.0,250.0
moons,10,0.3,svm,1.0,0.0,0.7,0.458,0.3,1.0,500.0
moons,10,0.3,svm,1.0,0.0,0.7,0.458,0.3,1.0,1000.0
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,10.0,0.0001
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,10.0,0.001
moons,10,0.3,svm,0.7,0.051,0.7,0.458,0.0,10.0,0.01
moons,10,0.3,svm,0.8,0.044,0.6,0.49,0.2,10.0,0.1
moons,10,0.3,svm,1.0,0.0,0.8,0.4,0.2,10.0,1.0
moons,10,0.3,svm,1.0,0.0,0.8,0.4,0.2,10.0,2.0
moons,10,0.3,svm,1.0,0.0,0.9,0.3,0.1,10.0,5.0
moons,10,0.3,svm,1.0,0.0,0.9,0.3,0.1,10.0,10.0
moons,10,0.3,svm,1.0,0.0,0.7,0.458,0.3,10.0,25.0
moons,10,0.3,svm,1.0,0.0,0.7,0.458,0.3,10.0,50.0
moons,10,0.3,svm,1.0,0.0,0.7,0.458,0.3,10.0,100.0
moons,10,0.3,svm,1.0,0.0,0.7,0.458,0.3,10.0,250.0
moons,10,0.3,svm,1.0,0.0,0.7,0.458,0.3,10.0,500.0
moons,10,0.3,svm,1.0,0.0,0.7,0.458,0.3,10.0,1000.0
moons,50,0.3,log_reg,0.56,0.026,0.56,0.233,0.0,0.001,0.0
moons,50,0.3,log_reg,0.573,0.022,0.56,0.196,0.013,0.01,0.0
moons,50,0.3,log_reg,0.764,0.037,0.76,0.15,0.004,0.1,0.0
moons,50,0.3,log_reg,0.704,0.024,0.7,0.224,0.004,1.0,0.0
moons,50,0.3,log_reg,0.704,0.024,0.7,0.161,0.004,10.0,0.0
moons,50,0.3,log_reg,0.707,0.034,0.68,0.256,0.027,100.0,0.0
moons,50,0.3,log_reg,0.707,0.031,0.7,0.272,0.007,1000.0,0.0
moons,50,0.3,svm,0.56,0.022,0.56,0.196,0.0,0.1,0.0001
moons,50,0.3,svm,0.56,0.033,0.56,0.294,0.0,0.1,0.001
moons,50,0.3,svm,0.56,0.024,0.56,0.215,0.0,0.1,0.01
moons,50,0.3,svm,0.56,0.024,0.56,0.215,0.0,0.1,0.1
moons,50,0.3,svm,0.573,0.029,0.56,0.215,0.013,0.1,1.0
moons,50,0.3,svm,0.564,0.02,0.56,0.233,0.004,0.1,2.0
moons,50,0.3,svm,0.56,0.019,0.56,0.174,0.0,0.1,5.0
moons,50,0.3,svm,0.56,0.024,0.56,0.215,0.0,0.1,10.0
moons,50,0.3,svm,0.56,0.028,0.56,0.25,0.0,0.1,25.0
moons,50,0.3,svm,0.56,0.028,0.56,0.25,0.0,0.1,50.0
moons,50,0.3,svm,0.56,0.026,0.56,0.233,0.0,0.1,100.0
moons,50,0.3,svm,0.56,0.013,0.56,0.12,0.0,0.1,250.0
moons,50,0.3,svm,0.56,0.024,0.56,0.215,0.0,0.1,500.0
moons,50,0.3,svm,0.56,0.024,0.56,0.215,0.0,0.1,1000.0
moons,50,0.3,svm,0.56,0.026,0.56,0.233,0.0,1.0,0.0001
moons,50,0.3,svm,0.56,0.028,0.56,0.25,0.0,1.0,0.001
moons,50,0.3,svm,0.56,0.019,0.56,0.174,0.0,1.0,0.01
moons,50,0.3,svm,0.738,0.041,0.68,0.24,0.058,1.0,0.1
moons,50,0.3,svm,0.873,0.03,0.82,0.14,0.053,1.0,1.0
moons,50,0.3,svm,0.918,0.024,0.88,0.133,0.038,1.0,2.0
moons,50,0.3,svm,0.913,0.027,0.88,0.183,0.033,1.0,5.0
moons,50,0.3,svm,0.971,0.01,0.84,0.12,0.131,1.0,10.0
moons,50,0.3,svm,0.982,0.009,0.7,0.224,0.282,1.0,25.0
moons,50,0.3,svm,1.0,0.0,0.68,0.133,0.32,1.0,50.0
moons,50,0.3,svm,1.0,0.0,0.46,0.237,0.54,1.0,100.0
moons,50,0.3,svm,1.0,0.0,0.56,0.174,0.44,1.0,250.0
moons,50,0.3,svm,1.0,0.0,0.56,0.233,0.44,1.0,500.0
moons,50,0.3,svm,1.0,0.0,0.56,0.25,0.44,1.0,1000.0
moons,50,0.3,svm,0.56,0.019,0.56,0.174,0.0,10.0,0.0001
moons,50,0.3,svm,0.56,0.022,0.56,0.196,0.0,10.0,0.001
moons,50,0.3,svm,0.742,0.041,0.66,0.18,0.082,10.0,0.01
moons,50,0.3,svm,0.764,0.041,0.68,0.183,0.084,10.0,0.1
moons,50,0.3,svm,0.92,0.025,0.86,0.128,0.06,10.0,1.0
moons,50,0.3,svm,0.942,0.015,0.84,0.233,0.102,10.0,2.0
moons,50,0.3,svm,0.98,0.007,0.86,0.156,0.12,10.0,5.0
moons,50,0.3,svm,0.987,0.011,0.82,0.108,0.167,10.0,10.0
moons,50,0.3,svm,1.0,0.0,0.7,0.184,0.3,10.0,25.0
moons,50,0.3,svm,1.0,0.0,0.7,0.205,0.3,10.0,50.0
moons,50,0.3,svm,1.0,0.0,0.52,0.204,0.48,10.0,100.0
moons,50,0.3,svm,1.0,0.0,0.46,0.22,0.54,10.0,250.0
moons,50,0.3,svm,1.0,0.0,0.56,0.174,0.44,10.0,500.0
moons,50,0.3,svm,1.0,0.0,0.56,0.233,0.44,10.0,1000.0
moons,100,0.3,log_reg,0.554,0.068,0.52,0.223,0.034,0.001,0.0
moons,100,0.3,log_reg,0.724,0.051,0.69,0.226,0.034,0.01,0.0
moons,100,0.3,log_reg,0.78,0.02,0.76,0.128,0.02,0.1,0.0
moons,100,0.3,log_reg,0.77,0.016,0.78,0.098,-0.01,1.0,0.0
moons,100,0.3,log_reg,0.768,0.02,0.75,0.163,0.018,10.0,0.0
moons,100,0.3,log_reg,0.767,0.013,0.77,0.1,-0.003,100.0,0.0
moons,100,0.3,log_reg,0.77,0.017,0.76,0.12,0.01,1000.0,0.0
moons,100,0.3,svm,0.53,0.014,0.53,0.127,0.0,0.1,0.0001
moons,100,0.3,svm,0.556,0.068,0.51,0.114,0.046,0.1,0.001
moons,100,0.3,svm,0.554,0.064,0.53,0.127,0.024,0.1,0.01
moons,100,0.3,svm,0.749,0.027,0.72,0.117,0.029,0.1,0.1
moons,100,0.3,svm,0.841,0.015,0.83,0.09,0.011,0.1,1.0
moons,100,0.3,svm,0.852,0.013,0.81,0.083,0.042,0.1,2.0
moons,100,0.3,svm,0.788,0.07,0.69,0.207,0.098,0.1,5.0
moons,100,0.3,svm,0.614,0.102,0.54,0.15,0.074,0.1,10.0
moons,100,0.3,svm,0.53,0.011,0.53,0.1,0.0,0.1,25.0
moons,100,0.3,svm,0.532,0.018,0.45,0.191,0.082,0.1,50.0
moons,100,0.3,svm,0.53,0.01,0.53,0.09,0.0,0.1,100.0
moons,100,0.3,svm,0.63,0.185,0.42,0.14,0.21,0.1,250.0
moons,100,0.3,svm,0.58,0.14,0.48,0.117,0.1,0.1,500.0
moons,100,0.3,svm,0.63,0.185,0.42,0.117,0.21,0.1,1000.0
moons,100,0.3,svm,0.53,0.015,0.53,0.135,0.0,1.0,0.0001
moons,100,0.3,svm,0.559,0.079,0.5,0.173,0.059,1.0,0.001
moons,100,0.3,svm,0.771,0.021,0.75,0.102,0.021,1.0,0.01
moons,100,0.3,svm,0.812,0.022,0.78,0.133,0.032,1.0,0.1
moons,100,0.3,svm,0.861,0.009,0.84,0.08,0.021,1.0,1.0
moons,100,0.3,svm,0.901,0.01,0.86,0.128,0.041,1.0,2.0
moons,100,0.3,svm,0.917,0.013,0.87,0.09,0.047,1.0,5.0
moons,100,0.3,svm,0.936,0.011,0.86,0.066,0.076,1.0,10.0
moons,100,0.3,svm,0.963,0.007,0.84,0.066,0.123,1.0,25.0
moons,100,0.3,svm,0.991,0.004,0.8,0.118,0.191,1.0,50.0
moons,100,0.3,svm,0.991,0.004,0.77,0.064,0.221,1.0,100.0
moons,100,0.3,svm,1.0,0.0,0.55,0.15,0.45,1.0,250.0
moons,100,0.3,svm,1.0,0.0,0.44,0.111,0.56,1.0,500.0
moons,100,0.3,svm,1.0,0.0,0.46,0.136,0.54,1.0,1000.0
moons,100,0.3,svm,0.582,0.087,0.44,0.246,0.142,10.0,0.0001
moons,100,0.3,svm,0.764,0.016,0.77,0.1,-0.006,10.0,0.001
moons,100,0.3,svm,0.779,0.02,0.75,0.112,0.029,10.0,0.01
moons,100,0.3,svm,0.828,0.014,0.79,0.122,0.038,10.0,0.1
moons,100,0.3,svm,0.906,0.015,0.87,0.09,0.036,10.0,1.0
moons,100,0.3,svm,0.924,0.012,0.88,0.108,0.044,10.0,2.0
moons,100,0.3,svm,0.944,0.009,0.88,0.098,0.064,10.0,5.0
moons,100,0.3,svm,0.963,0.009,0.82,0.098,0.143,10.0,10.0
moons,100,0.3,svm,0.991,0.004,0.79,0.114,0.201,10.0,25.0
moons,100,0.3,svm,0.992,0.005,0.76,0.12,0.232,10.0,50.0
